Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Тренер,,,,2022-03-14 21:19:16,2022-03-14 21:19:51,"35,924s",FAILED
,,,,,,,
Test Cases/Тренер/Авторизация,,,,2022-03-14 21:19:17,2022-03-14 21:19:29,"11,387s",FAILED
"openBrowser("""")",,,,2022-03-14 21:19:21,2022-03-14 21:19:29,"7,930s",FAILED
,,,,,,,
Test Cases/Тренер/Составы,,,,2022-03-14 21:19:29,2022-03-14 21:19:34,"5,210s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:31,2022-03-14 21:19:34,"3,138s",FAILED
,,,,,,,
Test Cases/Тренер/Профиль Тренера,,,,2022-03-14 21:19:34,2022-03-14 21:19:37,"2,674s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:35,2022-03-14 21:19:37,"1,621s",FAILED
,,,,,,,
Test Cases/Тренер/Статистика,,,,2022-03-14 21:19:37,2022-03-14 21:19:40,"3,332s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:38,2022-03-14 21:19:40,"1,559s",FAILED
,,,,,,,
Test Cases/Тренер/Оценка навыков,,,,2022-03-14 21:19:40,2022-03-14 21:19:44,"3,798s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:42,2022-03-14 21:19:44,"1,860s",FAILED
,,,,,,,
Test Cases/Тренер/Оценка по играм,,,,2022-03-14 21:19:44,2022-03-14 21:19:48,"4,079s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:45,2022-03-14 21:19:48,"2,529s",FAILED
,,,,,,,
Test Cases/Тренер/Рекомендации по ОФП,,,,2022-03-14 21:19:48,2022-03-14 21:19:51,"3,648s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:49,2022-03-14 21:19:51,"2,048s",FAILED
