Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Доктор,,,,2022-03-14 21:19:14,2022-03-14 21:19:40,"25,652s",FAILED
,,,,,,,
Test Cases/Доктор/дописать проверку на игрока Проверка вкладки Питание,,,,2022-03-14 21:19:16,2022-03-14 21:19:30,"13,544s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:20,2022-03-14 21:19:30,"9,596s",FAILED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,,,,2022-03-14 21:19:30,2022-03-14 21:19:34,"3,781s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:32,2022-03-14 21:19:34,"1,966s",FAILED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),,,,2022-03-14 21:19:34,2022-03-14 21:19:36,"2,659s",FAILED
"openBrowser("""")",,,,2022-03-14 21:19:35,2022-03-14 21:19:36,"1,466s",FAILED
,,,,,,,
Test Cases/Доктор/создание карточки болезни,,,,2022-03-14 21:19:36,2022-03-14 21:19:40,"3,667s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:38,2022-03-14 21:19:40,"1,638s",FAILED
