Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Доктор,Chrome 100.0.4896.75,,,2022-04-13 22:51:15,2022-04-13 22:55:05,"3m - 49,890s",PASSED
,,,,,,,
Test Cases/Доктор/Авторизация врач,Chrome 100.0.4896.75,,,2022-04-13 22:51:15,2022-04-13 22:51:26,"11,072s",PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-13 22:51:16,2022-04-13 22:51:18,"2,260s",PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-13 22:51:18,2022-04-13 22:51:18,"0,166s",PASSED
navigateToUrl(url),Chrome 100.0.4896.75,адрес сайта ,,2022-04-13 22:51:18,2022-04-13 22:51:23,"5,039s",PASSED
"setText(findTestObject(""Object Repository/vra/Page_/input__sc-lnrBVv eqPACj""), doktor_login)",Chrome 100.0.4896.75,,,2022-04-13 22:51:23,2022-04-13 22:51:24,"1,318s",PASSED
"setText(findTestObject(""Object Repository/vra/Page_/input__sc-lnrBVv eqPACj_1""), doktor_password, STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 22:51:24,2022-04-13 22:51:25,"1,026s",PASSED
"click(findTestObject(""Object Repository/vrach/Page_/Page_/go""))",Chrome 100.0.4896.75,,,2022-04-13 22:51:25,2022-04-13 22:51:26,"0,748s",PASSED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,Chrome 100.0.4896.75,,,2022-04-13 22:51:26,2022-04-13 22:51:43,"17,320s",PASSED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 22:51:27,2022-04-13 22:51:38,"11,160s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/span_TestDoctormail.ru""))",Chrome 100.0.4896.75,,,2022-04-13 22:51:38,2022-04-13 22:51:41,"3,028s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/save""))",Chrome 100.0.4896.75,,,2022-04-13 22:51:41,2022-04-13 22:51:42,"0,762s",PASSED
"verifyTextPresent(""Пользователь сохранен"", true)",Chrome 100.0.4896.75,,,2022-04-13 22:51:42,2022-04-13 22:51:42,"0,769s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/exit""))",Chrome 100.0.4896.75,,,2022-04-13 22:51:42,2022-04-13 22:51:43,"0,509s",PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-13 22:51:43,2022-04-13 22:51:43,"0,618s",PASSED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),Chrome 100.0.4896.75,,,2022-04-13 22:51:43,2022-04-13 22:52:19,"35,757s",PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-13 22:51:44,2022-04-13 22:51:45,"1,157s",PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-13 22:51:45,2022-04-13 22:51:45,"0,140s",PASSED
"navigateToUrl(""https://stars-stage.hawk.ru:8080/"")",Chrome 100.0.4896.75,адрес сайта ,,2022-04-13 22:51:45,2022-04-13 22:52:02,"16,996s",PASSED
"setText(findTestObject(""Avangard New/Object (Психолог)/login (Логин Психолог)""), ""psychotest@test.ru"")",Chrome 100.0.4896.75,,,2022-04-13 22:52:02,2022-04-13 22:52:04,"1,381s",PASSED
