Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Тренер,Linux - Chrome 97.0.4692.71,,,2022-02-25 08:54:23,2022-02-25 09:13:43,"19m - 19,180s",FAILED
,,,,,,,
Test Cases/Тренер/Авторизация,Linux - Chrome 97.0.4692.71,,,2022-02-25 08:54:25,2022-02-25 08:54:39,"14,198s",FAILED
"openBrowser("""")",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:54:29,2022-02-25 08:54:39,"10,400s",FAILED
,,,,,,,
Test Cases/Тренер/Составы,Linux - Chrome 97.0.4692.71,,,2022-02-25 08:54:39,2022-02-25 08:59:12,"4m - 32,342s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:54:40,2022-02-25 08:58:17,"3m - 36,640s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/lines""))",Linux - Chrome 97.0.4692.71,Переход ан вкладку составы,,2022-02-25 08:58:17,2022-02-25 08:58:26,"9,662s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/clear""))",Linux - Chrome 97.0.4692.71,Очистить состав звеньев,,2022-02-25 08:58:26,2022-02-25 08:58:32,"6,082s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/button_yes""))",Linux - Chrome 97.0.4692.71,Очистить,,2022-02-25 08:58:32,2022-02-25 08:58:35,"2,540s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/choice_player""))",Linux - Chrome 97.0.4692.71,Выбор игрока,,2022-02-25 08:58:35,2022-02-25 08:58:40,"5,324s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/line_position""), 0)",Linux - Chrome 97.0.4692.71,Первая позиция,,2022-02-25 08:58:40,2022-02-25 08:58:42,"1,934s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/line_position""))",Linux - Chrome 97.0.4692.71,Первая позиция,,2022-02-25 08:58:42,2022-02-25 08:58:44,"2,044s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player 1""))",Linux - Chrome 97.0.4692.71,Выбор первого игрока,,2022-02-25 08:58:44,2022-02-25 08:58:47,"2,331s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/pos2""))",Linux - Chrome 97.0.4692.71,Вторая позиция,,2022-02-25 08:58:47,2022-02-25 08:58:49,"1,971s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player3""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:58:49,2022-02-25 08:58:50,"1,905s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player3""))",Linux - Chrome 97.0.4692.71,Выбор игрока,,2022-02-25 08:58:50,2022-02-25 08:58:53,"2,182s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/po3""))",Linux - Chrome 97.0.4692.71,Третья позиция,,2022-02-25 08:58:53,2022-02-25 08:58:55,"2,110s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player4""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:58:55,2022-02-25 08:58:57,"2,031s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player4""))",Linux - Chrome 97.0.4692.71,Четверный игрок,,2022-02-25 08:58:57,2022-02-25 08:58:59,"2,151s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/pos4""))",Linux - Chrome 97.0.4692.71,Четвертая позиция,,2022-02-25 08:58:59,2022-02-25 08:59:01,"1,974s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player5""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:59:01,2022-02-25 08:59:03,"2,313s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player5""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:59:03,2022-02-25 08:59:05,"2,141s",PASSED
"verifyTextPresent(""Игрок недоступен для выбора"", false)",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:59:05,2022-02-25 08:59:09,"3,553s",FAILED
,,,,,,,
Test Cases/Тренер/Профиль Тренера,Linux - Chrome 97.0.4692.71,,,2022-02-25 08:59:12,2022-02-25 09:02:08,"2m - 56,314s",PASSED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:59:13,2022-02-25 09:01:46,"2m - 32,747s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/div_ (1)""))",Linux - Chrome 97.0.4692.71,"Открывает редактирование профиля
",,2022-02-25 09:01:46,2022-02-25 09:01:57,"11,109s",PASSED
