Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Доктор,,,,2022-03-03 11:29:39,2022-03-03 11:30:06,"27,437s",FAILED
,,,,,,,
Test Cases/Доктор/дописать проверку на игрока Проверка вкладки Питание,,,,2022-03-03 11:29:41,2022-03-03 11:29:55,"14,210s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:29:44,2022-03-03 11:29:55,"11,098s",FAILED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,,,,2022-03-03 11:29:55,2022-03-03 11:29:59,"4,167s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:29:57,2022-03-03 11:29:59,"1,972s",FAILED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),,,,2022-03-03 11:29:59,2022-03-03 11:30:04,"4,059s",FAILED
"openBrowser("""")",,,,2022-03-03 11:30:02,2022-03-03 11:30:03,"1,815s",FAILED
,,,,,,,
Test Cases/Доктор/создание карточки болезни,,,,2022-03-03 11:30:04,2022-03-03 11:30:06,"2,649s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:05,2022-03-03 11:30:06,"1,454s",FAILED
