Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Доктор,,,,2022-03-14 22:10:33,2022-03-14 22:10:58,"24,358s",FAILED
,,,,,,,
Test Cases/Доктор/дописать проверку на игрока Проверка вкладки Питание,,,,2022-03-14 22:10:35,2022-03-14 22:10:50,"14,631s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-14 22:10:39,2022-03-14 22:10:50,"11,259s",FAILED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,,,,2022-03-14 22:10:50,2022-03-14 22:10:52,"1,732s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-14 22:10:50,2022-03-14 22:10:52,"1,458s",FAILED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),,,,2022-03-14 22:10:52,2022-03-14 22:10:56,"4,237s",FAILED
"openBrowser("""")",,,,2022-03-14 22:10:52,2022-03-14 22:10:56,"3,881s",FAILED
,,,,,,,
Test Cases/Доктор/создание карточки болезни,,,,2022-03-14 22:10:56,2022-03-14 22:10:58,"1,958s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-14 22:10:56,2022-03-14 22:10:58,"1,546s",FAILED
