Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Тренер,Chrome 99.0.4844.51,,,2022-03-15 00:32:28,2022-03-15 00:40:00,"7m - 32,220s",FAILED
,,,,,,,
Test Cases/Тренер/Авторизация,Chrome 99.0.4844.51,,,2022-03-15 00:32:30,2022-03-15 00:33:00,"30,431s",PASSED
"openBrowser("""")",Chrome 99.0.4844.51,,,2022-03-15 00:32:33,2022-03-15 00:32:42,"9,258s",PASSED
maximizeWindow(),Chrome 99.0.4844.51,,,2022-03-15 00:32:42,2022-03-15 00:32:43,"0,322s",PASSED
navigateToUrl(url),Chrome 99.0.4844.51,,,2022-03-15 00:32:43,2022-03-15 00:32:53,"10,703s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj""), coach_login)",Chrome 99.0.4844.51,,,2022-03-15 00:32:53,2022-03-15 00:32:57,"3,371s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj_1""), coach_password)",Chrome 99.0.4844.51,,,2022-03-15 00:32:57,2022-03-15 00:33:00,"2,924s",PASSED
"click(findTestObject(""manager/Page_/go""))",Chrome 99.0.4844.51,,,2022-03-15 00:33:00,2022-03-15 00:33:00,"0,841s",PASSED
,,,,,,,
Test Cases/Тренер/Составы,Chrome 99.0.4844.51,,,2022-03-15 00:33:00,2022-03-15 00:35:22,"2m - 21,968s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.51,,,2022-03-15 00:33:02,2022-03-15 00:33:41,"39,188s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/lines""))",Chrome 99.0.4844.51,Переход ан вкладку составы,,2022-03-15 00:33:41,2022-03-15 00:34:27,"45,537s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/clear""))",Chrome 99.0.4844.51,Очистить состав звеньев,,2022-03-15 00:34:27,2022-03-15 00:34:33,"6,077s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/button_yes""))",Chrome 99.0.4844.51,Очистить,,2022-03-15 00:34:33,2022-03-15 00:34:33,"0,692s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/choice_player""))",Chrome 99.0.4844.51,Выбор игрока,,2022-03-15 00:34:33,2022-03-15 00:35:06,"32,804s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/line_position""), 0)",Chrome 99.0.4844.51,Первая позиция,,2022-03-15 00:35:06,2022-03-15 00:35:07,"0,585s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/line_position""))",Chrome 99.0.4844.51,Первая позиция,,2022-03-15 00:35:07,2022-03-15 00:35:08,"0,849s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player 1""))",Chrome 99.0.4844.51,Выбор первого игрока,,2022-03-15 00:35:08,2022-03-15 00:35:09,"0,969s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/pos2""))",Chrome 99.0.4844.51,Вторая позиция,,2022-03-15 00:35:09,2022-03-15 00:35:09,"0,657s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player3""), 0)",Chrome 99.0.4844.51,,,2022-03-15 00:35:09,2022-03-15 00:35:10,"0,676s",PASSED
