Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Тренер,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:35:25,2022-03-03 13:00:15,"24m - 50,400s",FAILED
,,,,,,,
Test Cases/Тренер/Авторизация,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:35:27,2022-03-03 12:36:55,"1m - 28,145s",PASSED
"openBrowser("""")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:35:30,2022-03-03 12:36:35,"1m - 5,365s",PASSED
maximizeWindow(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:36:35,2022-03-03 12:36:36,"0,497s",PASSED
navigateToUrl(url),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:36:36,2022-03-03 12:36:44,"8,328s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj""), coach_login)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:36:44,2022-03-03 12:36:48,"4,222s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj_1""), coach_password)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:36:48,2022-03-03 12:36:53,"4,242s",PASSED
"click(findTestObject(""manager/Page_/go""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:36:53,2022-03-03 12:36:55,"1,995s",PASSED
,,,,,,,
Test Cases/Тренер/Составы,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:36:55,2022-03-03 12:47:31,"10m - 36,119s",PASSED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:36:55,2022-03-03 12:40:13,"3m - 18,124s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/lines""))",Linux - Chrome 97.0.4692.71,Переход ан вкладку составы,,2022-03-03 12:40:13,2022-03-03 12:40:28,"15,074s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/clear""))",Linux - Chrome 97.0.4692.71,Очистить состав звеньев,,2022-03-03 12:40:28,2022-03-03 12:40:34,"6,105s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/button_yes""))",Linux - Chrome 97.0.4692.71,Очистить,,2022-03-03 12:40:34,2022-03-03 12:40:37,"2,181s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/choice_player""))",Linux - Chrome 97.0.4692.71,Выбор игрока,,2022-03-03 12:40:37,2022-03-03 12:40:39,"2,367s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/line_position""), 0)",Linux - Chrome 97.0.4692.71,Первая позиция,,2022-03-03 12:40:39,2022-03-03 12:40:41,"1,879s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/line_position""))",Linux - Chrome 97.0.4692.71,Первая позиция,,2022-03-03 12:40:41,2022-03-03 12:40:43,"2,144s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player 1""))",Linux - Chrome 97.0.4692.71,Выбор первого игрока,,2022-03-03 12:40:43,2022-03-03 12:40:45,"2,276s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/pos2""))",Linux - Chrome 97.0.4692.71,Вторая позиция,,2022-03-03 12:40:45,2022-03-03 12:40:47,"2,003s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player3""), 0)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:40:47,2022-03-03 12:40:50,"3,057s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player3""))",Linux - Chrome 97.0.4692.71,Выбор игрока,,2022-03-03 12:40:50,2022-03-03 12:40:52,"2,160s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/po3""))",Linux - Chrome 97.0.4692.71,Третья позиция,,2022-03-03 12:40:52,2022-03-03 12:40:54,"1,974s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player4""), 0)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:40:54,2022-03-03 12:40:58,"3,612s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player4""))",Linux - Chrome 97.0.4692.71,Четверный игрок,,2022-03-03 12:40:58,2022-03-03 12:41:00,"1,886s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/pos4""))",Linux - Chrome 97.0.4692.71,Четвертая позиция,,2022-03-03 12:41:00,2022-03-03 12:41:02,"1,897s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player5""), 0)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:41:02,2022-03-03 12:41:04,"2,107s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/player5""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:41:04,2022-03-03 12:41:06,"1,983s",PASSED
"verifyTextPresent(""Игрок недоступен для выбора"", false)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:41:06,2022-03-03 12:41:08,"2,103s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/button_save""))",Linux - Chrome 97.0.4692.71,Кнопка сохранить,,2022-03-03 12:41:08,2022-03-03 12:41:10,"2,346s",PASSED
"verifyTextPresent(""Изменения в составе сохранены"", false)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:41:10,2022-03-03 12:41:15,"4,838s",PASSED
"callTestCase(findTestCase(""Тренер/Cоставы у игрока""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,Проверки вкладки составы у игрока,,2022-03-03 12:41:15,2022-03-03 12:44:03,"2m - 47,363s",PASSED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:44:03,2022-03-03 12:46:10,"2m - 7,852s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/lines""))",Linux - Chrome 97.0.4692.71,Вкладка состав,,2022-03-03 12:46:10,2022-03-03 12:46:24,"13,976s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/clear""))",Linux - Chrome 97.0.4692.71,Нажать очистка звеньев,,2022-03-03 12:46:24,2022-03-03 12:46:35,"10,887s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/button_yes""))",Linux - Chrome 97.0.4692.71,Очистить,,2022-03-03 12:46:35,2022-03-03 12:46:37,"1,992s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/button_save""))",Linux - Chrome 97.0.4692.71,Сохранить,,2022-03-03 12:46:37,2022-03-03 12:46:42,"4,840s",PASSED
"verifyTextPresent(""Ошибка при загрузке: Состав не может быть пустым"", false)",Linux - Chrome 97.0.4692.71,Проверка алерта,,2022-03-03 12:46:42,2022-03-03 12:46:46,"3,697s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/exit profile""), 0)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:46,2022-03-03 12:46:48,"2,327s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/exit profile""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:48,2022-03-03 12:46:50,"2,094s",PASSED
"setText(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/input__ui__Input-sc-1cni9v4-1 jzzeSa""), ""ageev.da@hc-avangard.com"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:50,2022-03-03 12:46:57,"6,542s",PASSED
"setEncryptedText(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/input__ui__Input-sc-1cni9v4-1 jzzeSa_1""), ""8SjyVsS+U6UG/NSlG18wrA=="")",Linux - Chrome 97.0.4692.71,Шифрованный пароль,,2022-03-03 12:46:57,2022-03-03 12:47:00,"2,965s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/div_""))",Linux - Chrome 97.0.4692.71,Кнопка войти,,2022-03-03 12:47:00,2022-03-03 12:47:02,"2,264s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/span_""))",Linux - Chrome 97.0.4692.71,Вкладка состав,,2022-03-03 12:47:02,2022-03-03 12:47:18,"16,189s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/button_""))",Linux - Chrome 97.0.4692.71,Кнопка очистить звенья,,2022-03-03 12:47:18,2022-03-03 12:47:25,"7,192s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/button__1""))",Linux - Chrome 97.0.4692.71,Очистить (кнопка),,2022-03-03 12:47:25,2022-03-03 12:47:28,"2,285s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Составы)/home ageev""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:47:28,2022-03-03 12:47:30,"2,632s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:47:30,2022-03-03 12:47:31,"0,530s",PASSED
,,,,,,,
Test Cases/Тренер/Профиль Тренера,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:47:31,2022-03-03 12:49:53,"2m - 22,364s",PASSED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:47:32,2022-03-03 12:49:27,"1m - 55,741s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/div_ (1)""))",Linux - Chrome 97.0.4692.71,"Открывает редактирование профиля
",,2022-03-03 12:49:27,2022-03-03 12:49:46,"18,375s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/save""))",Linux - Chrome 97.0.4692.71,"Сохраняет
",,2022-03-03 12:49:46,2022-03-03 12:49:48,"2,076s",PASSED
"verifyTextPresent(""Пользователь сохранен"", false)",Linux - Chrome 97.0.4692.71,Проверка алерта,,2022-03-03 12:49:48,2022-03-03 12:49:50,"2,649s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/root""))",Linux - Chrome 97.0.4692.71,"Выход с модального окна
",,2022-03-03 12:49:50,2022-03-03 12:49:53,"2,298s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:49:53,2022-03-03 12:49:53,"0,516s",PASSED
,,,,,,,
Test Cases/Тренер/Статистика,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:49:53,2022-03-03 12:52:03,"2m - 10,214s",PASSED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:49:54,2022-03-03 12:51:30,"1m - 36,708s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/report""))",Linux - Chrome 97.0.4692.71,Вкладка отчеты,,2022-03-03 12:51:30,2022-03-03 12:51:45,"14,684s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/statsreport""))",Linux - Chrome 97.0.4692.71,Отчет игровая статистика,,2022-03-03 12:51:45,2022-03-03 12:51:47,"2,076s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/team""))",Linux - Chrome 97.0.4692.71,Клик по полю ввода Команды,,2022-03-03 12:51:47,2022-03-03 12:51:50,"2,580s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/oms""))",Linux - Chrome 97.0.4692.71,Выбор Омские ястребы,,2022-03-03 12:51:50,2022-03-03 12:51:52,"2,085s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Статистика)/rank""), ""Ранг"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:51:52,2022-03-03 12:51:59,"7,432s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Статистика)/match""), ""Матчи"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:51:59,2022-03-03 12:52:01,"1,934s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Статистика)/game time""), ""Игр. время"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:52:01,2022-03-03 12:52:03,"1,765s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:52:03,2022-03-03 12:52:03,"0,474s",PASSED
,,,,,,,
Test Cases/Тренер/Оценка навыков,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:52:03,2022-03-03 12:55:37,"3m - 33,383s",PASSED
