Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Тренер,Chrome 100.0.4896.75,,,2022-04-13 22:51:25,2022-04-13 22:55:04,"3m - 38,790s",FAILED
,,,,,,,
Test Cases/Тренер/Авторизация,Chrome 100.0.4896.75,,,2022-04-13 22:51:26,2022-04-13 22:51:41,"15,282s",PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-13 22:51:27,2022-04-13 22:51:29,"2,769s",PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-13 22:51:29,2022-04-13 22:51:29,"0,163s",PASSED
navigateToUrl(url),Chrome 100.0.4896.75,,,2022-04-13 22:51:29,2022-04-13 22:51:38,"8,921s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj""), coach_login)",Chrome 100.0.4896.75,,,2022-04-13 22:51:38,2022-04-13 22:51:40,"1,125s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj_1""), coach_password)",Chrome 100.0.4896.75,,,2022-04-13 22:51:40,2022-04-13 22:51:41,"1,110s",PASSED
"click(findTestObject(""manager/Page_/go""))",Chrome 100.0.4896.75,,,2022-04-13 22:51:41,2022-04-13 22:51:41,"0,532s",PASSED
,,,,,,,
Test Cases/Тренер/Профиль Тренера,Chrome 100.0.4896.75,,,2022-04-13 22:51:41,2022-04-13 22:52:18,"36,495s",PASSED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 22:51:42,2022-04-13 22:52:04,"21,965s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/div_ (1)""))",Chrome 100.0.4896.75,"Открывает редактирование профиля
",,2022-04-13 22:52:04,2022-04-13 22:52:15,"10,829s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/save""))",Chrome 100.0.4896.75,"Сохраняет
",,2022-04-13 22:52:15,2022-04-13 22:52:15,"0,635s",PASSED
"verifyTextPresent(""Пользователь сохранен"", false)",Chrome 100.0.4896.75,Проверка алерта,,2022-04-13 22:52:15,2022-04-13 22:52:16,"1,077s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/root""))",Chrome 100.0.4896.75,"Выход с модального окна
",,2022-04-13 22:52:16,2022-04-13 22:52:17,"0,555s",PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-13 22:52:17,2022-04-13 22:52:18,"0,628s",PASSED
,,,,,,,
Test Cases/Тренер/Оценка навыков,Chrome 100.0.4896.75,,,2022-04-13 22:52:18,2022-04-13 22:53:17,"59,000s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 22:52:18,2022-04-13 22:52:32,"13,918s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Оценка навыков)/span_home""))",Chrome 100.0.4896.75,Вкладка оценка навыков,,2022-04-13 22:52:32,2022-04-13 22:52:36,"4,494s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Оценка навыков)/edit home""))",Chrome 100.0.4896.75,Кнопка редактировать,,2022-04-13 22:52:36,2022-04-13 22:52:38,"1,105s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка навыков)/button_save_home""), 0)",Chrome 100.0.4896.75,Скрол к кнопке сохранить,,2022-04-13 22:52:38,2022-04-13 22:52:39,"1,667s",PASSED
