Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Доктор,,,,2022-03-03 11:29:40,2022-03-03 11:30:05,"25,580s",FAILED
,,,,,,,
Test Cases/Доктор/дописать проверку на игрока Проверка вкладки Питание,,,,2022-03-03 11:29:42,2022-03-03 11:29:55,"13,474s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:29:46,2022-03-03 11:29:55,"9,769s",FAILED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,,,,2022-03-03 11:29:55,2022-03-03 11:29:59,"3,285s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:29:57,2022-03-03 11:29:59,"1,729s",FAILED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),,,,2022-03-03 11:29:59,2022-03-03 11:30:02,"3,037s",FAILED
"openBrowser("""")",,,,2022-03-03 11:30:00,2022-03-03 11:30:02,"1,338s",FAILED
,,,,,,,
Test Cases/Доктор/создание карточки болезни,,,,2022-03-03 11:30:02,2022-03-03 11:30:05,"3,588s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:04,2022-03-03 11:30:05,"1,348s",FAILED
