Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Доктор,,,,2022-04-11 11:08:09,2022-04-11 11:08:30,"21,159s",FAILED
,,,,,,,
Test Cases/Доктор/Авторизация врач,,,,2022-04-11 11:08:09,2022-04-11 11:08:15,"5,470s",FAILED
"openBrowser("""")",,,,2022-04-11 11:08:10,2022-04-11 11:08:14,"4,554s",FAILED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,,,,2022-04-11 11:08:15,2022-04-11 11:08:18,"3,461s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-04-11 11:08:16,2022-04-11 11:08:18,"1,781s",FAILED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),,,,2022-04-11 11:08:18,2022-04-11 11:08:21,"3,077s",FAILED
"openBrowser("""")",,,,2022-04-11 11:08:20,2022-04-11 11:08:21,"1,386s",FAILED
,,,,,,,
Test Cases/Доктор/дописать проверку на игрока Проверка вкладки Питание,,,,2022-04-11 11:08:21,2022-04-11 11:08:26,"4,679s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-04-11 11:08:23,2022-04-11 11:08:26,"2,592s",FAILED
,,,,,,,
Test Cases/Доктор/Создание карточки болезни,,,,2022-04-11 11:08:26,2022-04-11 11:08:30,"3,989s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",,,,2022-04-11 11:08:28,2022-04-11 11:08:30,"1,620s",FAILED
