Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Тренер,,,,2022-03-14 21:19:17,2022-03-14 21:19:50,"33,624s",FAILED
,,,,,,,
Test Cases/Тренер/Авторизация,,,,2022-03-14 21:19:18,2022-03-14 21:19:29,"11,181s",FAILED
"openBrowser("""")",,,,2022-03-14 21:19:22,2022-03-14 21:19:29,"7,435s",FAILED
,,,,,,,
Test Cases/Тренер/Составы,,,,2022-03-14 21:19:29,2022-03-14 21:19:34,"4,628s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:32,2022-03-14 21:19:34,"2,278s",FAILED
,,,,,,,
Test Cases/Тренер/Профиль Тренера,,,,2022-03-14 21:19:34,2022-03-14 21:19:37,"3,074s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:35,2022-03-14 21:19:37,"2,070s",FAILED
,,,,,,,
Test Cases/Тренер/Статистика,,,,2022-03-14 21:19:37,2022-03-14 21:19:40,"3,389s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:39,2022-03-14 21:19:40,"1,629s",FAILED
,,,,,,,
Test Cases/Тренер/Оценка навыков,,,,2022-03-14 21:19:40,2022-03-14 21:19:44,"3,278s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:42,2022-03-14 21:19:44,"1,683s",FAILED
,,,,,,,
Test Cases/Тренер/Оценка по играм,,,,2022-03-14 21:19:44,2022-03-14 21:19:47,"3,349s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:45,2022-03-14 21:19:47,"1,761s",FAILED
,,,,,,,
Test Cases/Тренер/Рекомендации по ОФП,,,,2022-03-14 21:19:47,2022-03-14 21:19:50,"3,059s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-14 21:19:48,2022-03-14 21:19:50,"1,887s",FAILED
